NFG,National Fuel Gas Company Common Stock,Health Care,Oil & Gas Production
NFGC,New Found Gold Corp Common Shares,Health Care,Precious Metals
NFJ,Virtus Dividend Interest & Premium Strategy Fund Common Shares of Beneficial Interest,Health Care,Finance: Consumer Services
NFLX,Netflix Inc. Common Stock,Health Care,Consumer Electronics/Video Chains
NFNT,Infinite Acquisition Corp. Class A Ordinary Shares,Health Care,Blank Checks
NFTG,The NFT Gaming Company Inc. Common Stock,Health Care,Computer Software: Prepackaged Software
NFYS,Enphys Acquisition Corp. Class A Ordinary Shares,Health Care,Blank Checks
NG,Novagold Resources Inc.,Health Care,Precious Metals
NGD,New Gold Inc.,Health Care,
NGG,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,Health Care,Natural Gas Distribution
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,Health Care,Natural Gas Distribution
NGL^B,NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests,Health Care,
NGL^C,NGL ENERGY PARTNERS LP 9.625% Class C Fixed-to-Floating Rate Cumulative  Redeemable Perpetual Preferred Units representing  limited partner interests,Health Care,
NGM,NGM Biopharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NGMS,NeoGames S.A. Ordinary Shares,Health Care,Services-Misc. Amusement & Recreation
NGS,Natural Gas Services Group Inc. Common Stock,Health Care,Oilfield Services/Equipment
NGVC,Natural Grocers by Vitamin Cottage Inc. Common Stock,Health Care,Food Chains
NGVT,Ingevity Corporation Common Stock ,Health Care,Major Chemicals
NHC,National HealthCare Corporation Common Stock,Health Care,Hospital/Nursing Management
NHI,National Health Investors Inc. Common Stock,Health Care,Real Estate Investment Trusts
NHS,Neuberger Berman High Yield Strategies Fund,Health Care,Trusts Except Educational Religious and Charitable
NHTC,Natural Health Trends Corp. Common Stock,Health Care,Consumer Specialties
NHWK,NightHawk Biosciences Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NI,NiSource Inc Common Stock,Health Care,Power Generation
NI^B,NiSource Inc Depositary Shares representing 1/1000th ownership interest in a share of 6.50% Series B Preferred Stock and 1/1000th ownership interest in a share of Series B-1 Preferred Stock,Health Care,
NIC,Nicolet Bankshares Inc. Common Stock,Health Care,Major Banks
NICE,NICE Ltd American Depositary Shares,Health Care,Computer Software: Prepackaged Software
NICK,Nicholas Financial Inc. Common Stock,Health Care,Finance Companies
NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,Health Care,Investment Managers
NIM,Nuveen Select Maturities Municipal Fund Common Stock,Health Care,Trusts Except Educational Religious and Charitable
NIMC,NiSource Inc Series A Corporate Units,Health Care,Power Generation
NINE,Nine Energy Service Inc. Common Stock,Health Care,Oilfield Services/Equipment
NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,Health Care,Auto Manufacturing
NIOBW,NioCorp Developments Ltd. Warrant,Health Care,Metal Mining
NIR,Near Intelligence Inc. Common Stock,Health Care,EDP Services
NIRWW,Near Intelligence Inc. Warrant,Health Care,EDP Services
NISN,NiSun International Enterprise Development Group Co. Ltd. Class A Common Shares,Health Care,Metal Fabrications
NIU,Niu Technologies American Depositary Shares,Health Care,Auto Manufacturing
NJR,NewJersey Resources Corporation Common Stock,Health Care,Oil/Gas Transmission
NKE,Nike Inc. Common Stock,Health Care,Shoe Manufacturing
NKLA,Nikola Corporation Common Stock,Health Care,Auto Manufacturing
NKSH,National Bankshares Inc. Common Stock,Health Care,Major Banks
NKTR,Nektar Therapeutics  Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NKTX,Nkarta Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,Health Care,Finance/Investors Services
NL,NL Industries Inc. Common Stock,Health Care,Major Chemicals
NLS,Nautilus Inc. Common Stock,Health Care,Recreational Games/Products/Toys
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NLSPW,NLS Pharmaceutics Ltd. Warrant,Health Care,Biotechnology: Pharmaceutical Preparations
NLTX,Neoleukin Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NLY,Annaly Capital Management Inc. Common Stock,Health Care,Real Estate Investment Trusts
NLY^F,Annaly Capital Management Inc 6.95% Series F,Health Care,
NLY^G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,Health Care,
NLY^I,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,Health Care,
NM,Navios Maritime Holdings Inc. Common Stock,Health Care,Marine Transportation
NM^H,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%,Health Care,
NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,Health Care,Investment Managers
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,Health Care,Finance/Investors Services
NMFC,New Mountain Finance Corporation Common Stock,Health Care,Finance/Investors Services
NMG,Nouveau Monde Graphite Inc. Common Shares,Health Care,Other Metals and Minerals
NMI,Nuveen Municipal Income Fund Inc. Common Stock,Health Care,Trusts Except Educational Religious and Charitable
NMIH,NMI Holdings Inc. Class A Common Stock,Health Care,Property-Casualty Insurers
NMK^B,Niagara Mohawk Holdings Inc. Preferred Stock,Health Care,
NMK^C,Niagara Mohawk Holdings Inc. Preferred Stock,Health Care,
NML,Neuberger Berman Energy Infrastructure and Income Fund Inc. Common Stock,Health Care,Finance/Investors Services
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,Health Care,Marine Transportation
NMR,Nomura Holdings Inc ADR American Depositary Shares,Health Care,Investment Bankers/Brokers/Service
NMRD,Nemaura Medical Inc. Common Stock,Health Care,Medical/Dental Instruments
NMRK,Newmark Group Inc. Class A Common Stock,Health Care,Real Estate
NMS,Nuveen Minnesota Quality Municipal Income Fund ,Health Care,Finance Companies
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,Health Care,Finance/Investors Services
NMTC,NeuroOne Medical Technologies Corporation Common Stock,Health Care,Medical/Dental Instruments
NMTR,9 Meters Biopharma Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NMZ,Nuveen Municipal High Income Opportunity Fund Common Stock $0.01 par value per share,Health Care,Finance/Investors Services
NN,NextNav Inc. Common Stock,Health Care,Industrial Machinery/Components
NNAVW,NextNav Inc. Warrant,Health Care,Industrial Machinery/Components
NNBR,NN Inc. Common Stock,Health Care,Industrial Machinery/Components
NNDM,Nano Dimension Ltd. American Depositary Shares,Health Care,Electrical Products
NNI,Nelnet Inc. Common Stock,Health Care,Finance: Consumer Services
NNN,NNN REIT Inc. Common Stock,Health Care,Real Estate Investment Trusts
NNOX,NANO-X IMAGING LTD Ordinary Shares,Health Care,Medical Electronics
NNVC,NanoViricides Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NNY,Nuveen New York Municipal Value Fund Common Stock,Health Care,Investment Managers
NOA,North American Construction Group Ltd. Common Shares (no par),Health Care,Meat/Poultry/Fish
NOAH,Noah Holdings Limited,Health Care,Investment Managers
NOC,Northrop Grumman Corporation Common Stock,Health Care,Industrial Machinery/Components
NODK,NI Holdings Inc. Common Stock,Health Care,Property-Casualty Insurers
NOG,Northern Oil and Gas Inc. Common Stock,Health Care,Oil & Gas Production
NOGN,Nogin Inc. Common Stock,Health Care,EDP Services
NOGNW,Nogin Inc. Warrant ,Health Care,EDP Services
NOK,Nokia Corporation Sponsored American Depositary Shares,Health Care,Radio And Television Broadcasting And Communications Equipment
NOM,Nuveen Missouri Quality Municipal Income Fund ,Health Care,Investment Managers
NOMD,Nomad Foods Limited Ordinary Shares,Health Care,Packaged Foods
NOTE,FiscalNote Holdings Inc. Class A common stock,Health Care,EDP Services
NOTV,Inotiv Inc. Common Stock,Health Care,Biotechnology: Commercial Physical & Biological Resarch
NOV,NOV Inc. Common Stock,Health Care,Metal Fabrications
NOVA,Sunnova Energy International Inc. Common Stock,Health Care,Power Generation
NOVN,Novan Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NOVT,Novanta Inc. Common Stock,Health Care,Industrial Machinery/Components
NOVV,Nova Vision Acquisition Corp. Ordinary share,Health Care,Blank Checks
NOVVU,Nova Vision Acquisition Corp. Unit,Health Care,Blank Checks
NOVVW,Nova Vision Acquisition Corp. Warrant,Health Care,Blank Checks
NOW,ServiceNow Inc. Common Stock,Health Care,Computer Software: Prepackaged Software
NPAB,New Providence Acquisition Corp. II Class A Common Stock,Health Care,Blank Checks
NPABW,New Providence Acquisition Corp. II Warrant,Health Care,Blank Checks
NPCE,Neuropace Inc. Common Stock,Health Care,Medical Specialities
NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,Health Care,Investment Managers
NPFD,Nuveen Variable Rate Preferred & Income Fund Common Shares,Health Care,Trusts Except Educational Religious and Charitable
NPK,National Presto Industries Inc. Common Stock,Health Care,Ordnance And Accessories
NPO,EnPro Industries Inc,Health Care,Metal Fabrications
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,Health Care,Investment Managers
NPWR,NET Power Inc. Class A Common Stock,Health Care,Industrial Machinery/Components
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,Health Care,Trusts Except Educational Religious and Charitable
NR,Newpark Resources Inc. Common Stock,Health Care,Metal Fabrications
NRAC,Northern Revival Acquisition Corporation Class A Ordinary Share,Health Care,Blank Checks
NRACU,Northern Revival Acquisition Corporation Unit,Health Care,Blank Checks
NRACW,Northern Revival Acquisition Corporation Warrant,Health Care,Blank Checks
NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NRC,National Research Corporation Common Stock (Delaware),Health Care,Biotechnology: Commercial Physical & Biological Resarch
NRDS,NerdWallet Inc. Class A Common Stock,Health Care,EDP Services
NRDY,Nerdy Inc. Class A Common Stock,Health Care,Computer Software: Prepackaged Software
NREF,NexPoint Real Estate Finance Inc. Common Stock,Health Care,Real Estate Investment Trusts
NREF^A,NexPoint Real Estate Finance Inc. 8.50% Series A Cumulative Redeemable Preferred Stock,Health Care,
NRG,NRG Energy Inc. Common Stock,Health Care,Electric Utilities: Central
NRGV,Energy Vault Holdings Inc. Common Stock,Health Care,Industrial Machinery/Components
NRGX,PIMCO Energy and Tactical Credit Opportunities Fund Common Shares of Beneficial Interest,Health Care,Finance/Investors Services
NRIM,Northrim BanCorp Inc Common Stock,Health Care,Savings Institutions
NRIX,Nurix Therapeutics Inc. Common stock,Health Care,Biotechnology: Pharmaceutical Preparations
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,Health Care,Trusts Except Educational Religious and Charitable
NRO,Neuberger Berman Real Estate Securities Income Fund Inc. Neuberger Berman Real Estate Securities Income Fund Inc.,Health Care,Finance/Investors Services
NRP,Natural Resource Partners LP Limited Partnership,Health Care,Coal Mining
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NRSNW,NeuroSense Therapeutics Ltd. Warrant,Health Care,Biotechnology: Pharmaceutical Preparations
NRT,North European Oil Royality Trust Common Stock,Health Care,Oil & Gas Production
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),Health Care,Diversified Financial Services
NRXP,NRX Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NRXPW,NRX Pharmaceuticals Inc. Warrant,Health Care,Biotechnology: Pharmaceutical Preparations
NS,Nustar Energy L.P.  Common Units,Health Care,Natural Gas Distribution
NS^A,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,Health Care,
NS^B,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,Health Care,
NS^C,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,Health Care,
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,Health Care,Real Estate Investment Trusts
NSA^A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),Health Care,
NSC,Norfolk Southern Corporation Common Stock,Health Care,Railroads
NSIT,Insight Enterprises Inc. Common Stock,Health Care,Catalog/Specialty Distribution
NSL,Nuveen Senior Income Fund Common Stock,Health Care,Trusts Except Educational Religious and Charitable
NSP,Insperity Inc. Common Stock,Health Care,Professional Services
NSPR,InspireMD Inc. Common Stock,Health Care,Medical/Dental Instruments
NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,Health Care,Natural Gas Distribution
NSSC,NAPCO Security Technologies Inc. Common Stock,Health Care,Telecommunications Equipment
NSTB,Northern Star Investment Corp. II Class A Common stock,Health Care,Investment Bankers/Brokers/Service
NSTC,Northern Star Investment Corp. III Class A Common Stock,Health Care,Blank Checks
NSTD,Northern Star Investment Corp. IV Class A Common Stock,Health Care,Blank Checks
NSTG,NanoString Technologies Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NSTS,NSTS Bancorp Inc. Common Stock,Health Care,Savings Institutions
NSYS,Nortech Systems Incorporated Common Stock,Health Care,Industrial Machinery/Components
NTAP,NetApp Inc. Common Stock,Health Care,Electronic Components
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,Health Care,Commercial Banks
NTCO,Natura &Co Holding S.A. American Depositary Shares ,Health Care,Package Goods/Cosmetics
NTCT,NetScout Systems Inc. Common Stock,Health Care,EDP Services
NTES,NetEase Inc. American Depositary Shares,Health Care,Computer Software: Prepackaged Software
NTG,Tortoise Midstream Energy Fund Inc. Common Stock,Health Care,Finance Companies
NTGR,NETGEAR Inc. Common Stock,Health Care,Telecommunications Equipment
NTIC,Northern Technologies International Corporation Common Stock,Health Care,Major Chemicals
NTIP,Network-1 Technologies Inc. Common Stock,Health Care,Multi-Sector Companies
NTLA,Intellia Therapeutics Inc. Common Stock,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NTNX,Nutanix Inc. Class A Common Stock,Health Care,EDP Services
NTR,Nutrien Ltd. Common Shares,Health Care,Aerospace
NTRA,Natera Inc. Common Stock,Health Care,Medical Specialities
NTRB,Nutriband Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NTRBW,Nutriband Inc. Warrant,Health Care,Industrial Specialties
NTRS,Northern Trust Corporation Common Stock,Health Care,Major Banks
NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,Health Care,Major Banks
NTST,NetSTREIT Corp. Common Stock,Health Care,Real Estate Investment Trusts
NTWK,NetSol Technologies Inc. Common  Stock,Health Care,Computer Software: Prepackaged Software
NTZ,Natuzzi S.p.A.,Health Care,Home Furnishings
NU,Nu Holdings Ltd. Class A Ordinary Shares,Health Care,Finance: Consumer Services
NUBI,Nubia Brand International Corp. Class A Common Stock,Health Care,Blank Checks
